timestamp,id,group,action
2016/11/23 08:57,934268,experiment,view
2016/11/23 08:58,934268,experiment,click
2016/11/23 09:04,322712,control,view
2016/11/23 09:07,374805,control,view
2016/11/23 09:23,814041,experiment,view
2016/11/23 09:46,929454,experiment,view
2016/11/23 09:47,929454,experiment,click
2016/11/23 10:00,655437,control,view
2016/11/23 10:49,205250,experiment,view
2016/11/23 10:50,205250,experiment,click
2016/11/23 10:56,762149,control,view
2016/11/23 10:57,762149,control,click
2016/11/23 10:57,335119,control,view
2016/11/23 11:11,433222,control,view
2016/11/23 11:13,521216,experiment,view
2016/11/23 11:17,404430,control,view
2016/11/23 11:45,468913,control,view
2016/11/23 13:04,867215,control,view
2016/11/23 14:03,888068,control,view
2016/11/23 14:35,805426,control,view
2016/11/23 15:05,550430,control,view
2016/11/23 15:09,706264,experiment,view
2016/11/23 15:11,706264,experiment,click
2016/11/23 15:25,926120,control,view
2016/11/23 15:42,725104,control,view
2016/11/23 16:18,593188,control,view
2016/11/23 16:26,494030,experiment,view
2016/11/23 16:28,494030,experiment,click
2016/11/23 16:30,253132,control,view
2016/11/23 17:15,366811,experiment,view
2016/11/23 17:28,384843,control,view
2016/11/23 17:46,860210,control,view
2016/11/23 18:37,645920,experiment,view
2016/11/23 19:00,311264,experiment,view
2016/11/23 19:01,560684,control,view
2016/11/23 19:01,344157,experiment,view
2016/11/23 19:18,843001,control,view
2016/11/23 19:19,843001,control,click
2016/11/23 20:13,854305,control,view
2016/11/23 20:48,358475,experiment,view
2016/11/23 21:05,239148,experiment,view
2016/11/23 21:06,605190,experiment,view
2016/11/23 21:20,798848,experiment,view
2016/11/23 21:20,798848,experiment,click
2016/11/23 21:30,521894,control,view
2016/11/23 22:01,794958,control,view
2016/11/23 22:11,639148,control,view
2016/11/23 22:23,604449,control,view
2016/11/23 22:23,604449,control,click
2016/11/23 22:30,569491,experiment,view
2016/11/23 22:30,569491,experiment,click
2016/11/23 22:56,902210,experiment,view
2016/11/23 23:10,713476,control,view
2016/11/23 23:59,504493,experiment,view
2016/11/24 00:00,504493,experiment,click
2016/11/24 00:21,812175,experiment,view
2016/11/24 00:21,812175,experiment,click
2016/11/24 00:33,858507,control,view
2016/11/24 00:40,788612,control,view
2016/11/24 00:42,598357,control,view
2016/11/24 02:30,183248,control,view
2016/11/24 02:31,183248,control,click
2016/11/24 04:13,578480,experiment,view
2016/11/24 05:20,485014,experiment,view
2016/11/24 05:25,803920,experiment,view
2016/11/24 05:26,803920,experiment,click
2016/11/24 05:39,494546,experiment,view
2016/11/24 06:54,783906,control,view
2016/11/24 06:54,783906,control,click
2016/11/24 07:01,275417,control,view
2016/11/24 07:08,551948,control,view
2016/11/24 07:23,515193,experiment,view
2016/11/24 07:24,515193,experiment,click
2016/11/24 08:23,458832,control,view
2016/11/24 08:24,458832,control,click
2016/11/24 08:29,195865,control,view
2016/11/24 08:53,667994,experiment,view
2016/11/24 09:05,544266,experiment,view
2016/11/24 09:05,709574,experiment,view
2016/11/24 09:13,500325,experiment,view
2016/11/24 09:43,294543,control,view
2016/11/24 09:50,491548,experiment,view
2016/11/24 09:51,491548,experiment,click
2016/11/24 09:54,683758,control,view
2016/11/24 09:55,309775,control,view
2016/11/24 10:12,666981,experiment,view
2016/11/24 10:17,605978,control,view
2016/11/24 11:39,765767,experiment,view
2016/11/24 11:56,289058,control,view
2016/11/24 11:56,289058,control,click
2016/11/24 12:01,377648,control,view
2016/11/24 12:05,810605,experiment,view
2016/11/24 13:18,327703,control,view
2016/11/24 14:18,403756,control,view
2016/11/24 14:34,408286,control,view
2016/11/24 15:07,820802,control,view
2016/11/24 16:01,874836,experiment,view
2016/11/24 17:00,467903,control,view
2016/11/24 17:01,467903,control,click
2016/11/24 18:17,495576,control,view
2016/11/24 18:45,218634,control,view
2016/11/24 20:28,285513,control,view
2016/11/24 21:06,439171,control,view
2016/11/24 21:06,439171,control,click
2016/11/24 22:11,509001,experiment,view
2016/11/24 22:49,348592,experiment,view
2016/11/24 23:13,799620,control,view
2016/11/24 23:41,434866,control,view
2016/11/25 00:00,550945,control,view
2016/11/25 00:53,306805,control,view
2016/11/25 01:15,824932,experiment,view
2016/11/25 01:36,749085,experiment,view
2016/11/25 01:37,749085,experiment,click
2016/11/25 02:21,791530,experiment,view
2016/11/25 03:21,567357,control,view
2016/11/25 03:27,508297,control,view
2016/11/25 04:11,779885,control,view
2016/11/25 05:04,446766,experiment,view
2016/11/25 05:07,363132,control,view
2016/11/25 05:08,363132,control,click
2016/11/25 05:14,562118,control,view
2016/11/25 05:32,767668,experiment,view
2016/11/25 05:33,767668,experiment,click
2016/11/25 06:23,802579,control,view
2016/11/25 06:24,802579,control,click
2016/11/25 06:51,526151,experiment,view
2016/11/25 07:37,752853,experiment,view
2016/11/25 07:38,752853,experiment,click
2016/11/25 07:50,405757,experiment,view
2016/11/25 08:34,781172,experiment,view
2016/11/25 08:34,781172,experiment,click
2016/11/25 08:46,807461,control,view
2016/11/25 09:21,386591,control,view
2016/11/25 09:40,636848,control,view
2016/11/25 09:41,636848,control,click
2016/11/25 10:25,288132,experiment,view
2016/11/25 10:45,344520,experiment,view
2016/11/25 11:22,250065,experiment,view
2016/11/25 11:24,250065,experiment,click
2016/11/25 11:28,449462,experiment,view
2016/11/25 11:35,234898,experiment,view
2016/11/25 11:37,723146,experiment,view
2016/11/25 12:22,285143,control,view
2016/11/25 12:22,670033,control,view
2016/11/25 12:22,285143,control,click
2016/11/25 12:29,634289,experiment,view
2016/11/25 12:34,812302,control,view
2016/11/25 12:35,812302,control,click
2016/11/25 13:25,325545,experiment,view
2016/11/25 13:41,736803,control,view
2016/11/25 14:04,591438,control,view
2016/11/25 14:06,591438,control,click
2016/11/25 14:10,211361,experiment,view
2016/11/25 15:16,732505,control,view
2016/11/25 15:17,732505,control,click
2016/11/25 15:21,679198,control,view
2016/11/25 15:22,590341,experiment,view
2016/11/25 15:22,590341,experiment,click
2016/11/25 15:26,450214,control,view
2016/11/25 16:11,927037,control,view
2016/11/25 16:13,324332,experiment,view
2016/11/25 16:24,492142,experiment,view
2016/11/25 16:25,492142,experiment,click
2016/11/25 16:59,670823,experiment,view
2016/11/25 18:13,219551,control,view
2016/11/25 18:21,275922,experiment,view
2016/11/25 18:22,806534,experiment,view
2016/11/25 22:02,827839,control,view
2016/11/25 22:22,252864,control,view
2016/11/25 22:23,252864,control,click
2016/11/25 23:30,742921,experiment,view
2016/11/26 03:23,241798,control,view
2016/11/26 03:34,830584,experiment,view
2016/11/26 03:34,830584,experiment,click
2016/11/26 03:41,256356,control,view
2016/11/26 03:41,256356,control,click
2016/11/26 03:50,621432,experiment,view
2016/11/26 04:14,845288,experiment,view
2016/11/26 04:40,918623,control,view
2016/11/26 04:54,675801,experiment,view
2016/11/26 05:54,821026,control,view
2016/11/26 06:35,601445,experiment,view
2016/11/26 07:04,462250,control,view
2016/11/26 08:33,692986,experiment,view
2016/11/26 08:47,855933,control,view
2016/11/26 09:56,332270,control,view
2016/11/26 10:02,635946,experiment,view
2016/11/26 10:03,841512,experiment,view
2016/11/26 10:04,635946,experiment,click
2016/11/26 10:04,841512,experiment,click
2016/11/26 10:14,847529,control,view
2016/11/26 10:40,242221,control,view
2016/11/26 11:33,880356,control,view
2016/11/26 11:39,709049,experiment,view
2016/11/26 12:03,657566,control,view
2016/11/26 12:14,260809,experiment,view
2016/11/26 13:13,511202,control,view
2016/11/26 14:08,451445,experiment,view
2016/11/26 14:10,451445,experiment,click
2016/11/26 14:11,648472,experiment,view
2016/11/26 14:13,714123,control,view
2016/11/26 14:13,714123,control,click
2016/11/26 14:14,739366,control,view
2016/11/26 14:16,739366,control,click
2016/11/26 14:38,182988,experiment,view
2016/11/26 14:53,412847,experiment,view
2016/11/26 15:03,203354,experiment,view
2016/11/26 16:21,853155,control,view
2016/11/26 16:29,442478,experiment,view
2016/11/26 17:04,705385,experiment,view
2016/11/26 17:36,583153,experiment,view
2016/11/26 17:37,583153,experiment,click
2016/11/26 17:48,826309,experiment,view
2016/11/26 17:48,826309,experiment,click
2016/11/26 18:14,844140,control,view
2016/11/26 18:15,659372,experiment,view
2016/11/26 18:16,659372,experiment,click
2016/11/26 18:16,728826,control,view
2016/11/26 18:18,924595,experiment,view
2016/11/26 18:18,924595,experiment,click
2016/11/26 19:27,200981,control,view
2016/11/26 19:36,918154,control,view
2016/11/26 20:28,933406,experiment,view
2016/11/26 22:28,932282,control,view
2016/11/26 22:36,575502,control,view
2016/11/26 22:37,575502,control,click
2016/11/27 00:27,506828,control,view
2016/11/27 00:51,396999,control,view
2016/11/27 01:09,215134,experiment,view
2016/11/27 01:22,292648,control,view
2016/11/27 01:44,276126,experiment,view
2016/11/27 01:44,276126,experiment,click
2016/11/27 03:28,406475,control,view
2016/11/27 05:07,294827,experiment,view
2016/11/27 05:08,294827,experiment,click
2016/11/27 05:15,442574,control,view
2016/11/27 05:16,442574,control,click
2016/11/27 05:41,421718,control,view
2016/11/27 05:51,920452,experiment,view
2016/11/27 06:31,325412,experiment,view
2016/11/27 06:33,325412,experiment,click
2016/11/27 06:35,840119,experiment,view
2016/11/27 06:36,840119,experiment,click
2016/11/27 07:20,833191,experiment,view
2016/11/27 07:37,223177,control,view
2016/11/27 07:38,223177,control,click
2016/11/27 07:40,253504,control,view
2016/11/27 07:42,842945,experiment,view
2016/11/27 07:47,303319,control,view
2016/11/27 08:37,289425,experiment,view
2016/11/27 09:02,261915,control,view
2016/11/27 09:04,261915,control,click
2016/11/27 09:52,200280,experiment,view
2016/11/27 10:36,685085,control,view
2016/11/27 11:03,358305,experiment,view
2016/11/27 11:19,847088,control,view
2016/11/27 12:05,816975,experiment,view
2016/11/27 12:30,209052,experiment,view
2016/11/27 12:31,209052,experiment,click
2016/11/27 12:56,327843,control,view
2016/11/27 12:57,327843,control,click
2016/11/27 13:21,796174,experiment,view
2016/11/27 13:22,796174,experiment,click
2016/11/27 13:27,461411,control,view
2016/11/27 13:27,461411,control,click
2016/11/27 13:49,205521,control,view
2016/11/27 14:05,186353,experiment,view
2016/11/27 14:33,682378,control,view
2016/11/27 14:34,263055,experiment,view
2016/11/27 15:01,422329,control,view
2016/11/27 15:02,198715,control,view
2016/11/27 16:43,566336,control,view
2016/11/27 16:50,774400,control,view
2016/11/27 16:57,329978,control,view
2016/11/27 17:23,730777,experiment,view
2016/11/27 17:30,319578,experiment,view
2016/11/27 17:32,319578,experiment,click
2016/11/27 17:48,615356,control,view
2016/11/27 18:46,609982,control,view
2016/11/27 19:12,509383,control,view
2016/11/27 19:32,825643,experiment,view
2016/11/27 19:35,256904,experiment,view
2016/11/27 20:40,359821,control,view
2016/11/27 21:31,845024,experiment,view
2016/11/27 21:33,845024,experiment,click
2016/11/27 21:54,783735,experiment,view
2016/11/27 23:05,846795,control,view
2016/11/27 23:05,846795,control,click
2016/11/27 23:08,793192,control,view
2016/11/27 23:08,793192,control,click
2016/11/27 23:22,258506,control,view
2016/11/27 23:23,258506,control,click
2016/11/28 00:00,288872,experiment,view
2016/11/28 00:29,251998,control,view
2016/11/28 00:50,426042,experiment,view
2016/11/28 00:51,426042,experiment,click
2016/11/28 01:31,362280,experiment,view
2016/11/28 01:57,441908,control,view
2016/11/28 02:38,675654,experiment,view
2016/11/28 02:56,737385,experiment,view
2016/11/28 02:56,737385,experiment,click
2016/11/28 03:01,857144,experiment,view
2016/11/28 03:02,857144,experiment,click
2016/11/28 03:04,770559,control,view
2016/11/28 03:41,935576,experiment,view
2016/11/28 04:53,512220,control,view
2016/11/28 05:30,859971,experiment,view
2016/11/28 05:46,404998,control,view
2016/11/28 06:01,720265,control,view
2016/11/28 06:38,262562,experiment,view
2016/11/28 06:40,262562,experiment,click
2016/11/28 07:36,859782,control,view
2016/11/28 07:43,323296,experiment,view
2016/11/28 07:43,323296,experiment,click
2016/11/28 08:38,828562,experiment,view
2016/11/28 09:29,272873,experiment,view
2016/11/28 10:04,787394,experiment,view
2016/11/28 10:10,235790,control,view
2016/11/28 10:40,449075,control,view
2016/11/28 10:41,267521,experiment,view
2016/11/28 10:41,267521,experiment,click
2016/11/28 11:03,364187,control,view
2016/11/28 11:45,200220,control,view
2016/11/28 12:02,419377,experiment,view
2016/11/28 12:42,199191,control,view
2016/11/28 12:51,513513,control,view
2016/11/28 13:01,183576,control,view
2016/11/28 13:14,885379,experiment,view
2016/11/28 13:17,711836,control,view
2016/11/28 13:27,485737,experiment,view
2016/11/28 13:53,797605,control,view
2016/11/28 14:56,259638,experiment,view
2016/11/28 14:57,259638,experiment,click
2016/11/28 15:17,915037,experiment,view
2016/11/28 15:20,229002,experiment,view
2016/11/28 15:21,372744,control,view
2016/11/28 15:21,372744,control,click
2016/11/28 15:22,229002,experiment,click
2016/11/28 15:27,486847,control,view
2016/11/28 16:18,756546,control,view
2016/11/28 16:22,400309,control,view
2016/11/28 16:23,400309,control,click
2016/11/28 16:33,228627,experiment,view
2016/11/28 16:34,228627,experiment,click
2016/11/28 17:05,432641,control,view
2016/11/28 18:19,342609,experiment,view
2016/11/28 19:06,365738,experiment,view
2016/11/28 19:57,573631,control,view
2016/11/28 20:22,594635,control,view
2016/11/28 20:22,278637,experiment,view
2016/11/28 21:30,785500,experiment,view
2016/11/28 21:56,279187,control,view
2016/11/28 22:23,453274,experiment,view
2016/11/28 23:15,856994,experiment,view
2016/11/28 23:31,658759,experiment,view
2016/11/28 23:32,658759,experiment,click
2016/11/28 23:47,446023,experiment,view
2016/11/29 00:04,849065,control,view
2016/11/29 00:07,827934,experiment,view
2016/11/29 00:14,381697,control,view
2016/11/29 00:14,381697,control,click
2016/11/29 00:48,520954,experiment,view
2016/11/29 00:49,520954,experiment,click
2016/11/29 00:55,584951,control,view
2016/11/29 00:55,584951,control,click
2016/11/29 02:16,902927,experiment,view
2016/11/29 02:16,902927,experiment,click
2016/11/29 02:23,368664,experiment,view
2016/11/29 02:52,862199,experiment,view
2016/11/29 03:09,576370,experiment,view
2016/11/29 03:48,340917,experiment,view
2016/11/29 03:49,340917,experiment,click
2016/11/29 04:39,877180,experiment,view
2016/11/29 05:33,685970,experiment,view
2016/11/29 05:34,685970,experiment,click
2016/11/29 05:48,666439,experiment,view
2016/11/29 05:49,666439,experiment,click
2016/11/29 08:09,926961,control,view
2016/11/29 08:42,474419,control,view
2016/11/29 08:43,220827,experiment,view
2016/11/29 08:44,220827,experiment,click
2016/11/29 08:46,391653,control,view
2016/11/29 08:48,389131,experiment,view
2016/11/29 08:59,638242,control,view
2016/11/29 09:19,449080,control,view
2016/11/29 09:52,930686,control,view
2016/11/29 09:52,189659,experiment,view
2016/11/29 09:54,470556,experiment,view
2016/11/29 10:18,630792,experiment,view
2016/11/29 10:44,380459,control,view
2016/11/29 11:34,490568,experiment,view
2016/11/29 11:35,490568,experiment,click
2016/11/29 11:53,921957,control,view
2016/11/29 11:57,736325,experiment,view
2016/11/29 12:02,448661,control,view
2016/11/29 12:04,448661,control,click
2016/11/29 12:22,588465,control,view
2016/11/29 12:53,645567,control,view
2016/11/29 12:53,645567,control,click
2016/11/29 13:07,633242,experiment,view
2016/11/29 13:45,838093,control,view
2016/11/29 13:46,838093,control,click
2016/11/29 14:14,365888,experiment,view
2016/11/29 14:15,365888,experiment,click
2016/11/29 14:49,924001,experiment,view
2016/11/29 14:55,375688,control,view
2016/11/29 14:59,502906,control,view
2016/11/29 15:35,607909,control,view
2016/11/29 16:16,708638,experiment,view
2016/11/29 16:27,723642,experiment,view
2016/11/29 17:18,588684,experiment,view
2016/11/29 17:20,588684,experiment,click
2016/11/29 17:27,192104,experiment,view
2016/11/29 17:38,885606,experiment,view
2016/11/29 18:53,450958,control,view
2016/11/29 18:53,450958,control,click
2016/11/29 19:09,573052,control,view
2016/11/29 19:10,573052,control,click
2016/11/29 19:20,365576,experiment,view
2016/11/29 19:45,316969,experiment,view
2016/11/29 19:56,471415,control,view
2016/11/29 20:08,485202,experiment,view
2016/11/29 20:09,485202,experiment,click
2016/11/29 20:55,404152,experiment,view
2016/11/29 21:05,470392,control,view
2016/11/29 21:15,464436,experiment,view
2016/11/29 21:23,416372,control,view
2016/11/29 21:29,313942,control,view
2016/11/29 21:31,488756,control,view
2016/11/29 21:32,488756,control,click
2016/11/29 23:45,637838,experiment,view
2016/11/30 00:06,701728,control,view
2016/11/30 00:56,270146,experiment,view
2016/11/30 01:13,378398,experiment,view
2016/11/30 01:25,446956,control,view
2016/11/30 02:30,380921,control,view
2016/11/30 02:30,380921,control,click
2016/11/30 02:49,408858,control,view
2016/11/30 03:21,486259,experiment,view
2016/11/30 03:25,870845,control,view
2016/11/30 04:24,624959,experiment,view
2016/11/30 04:24,624959,experiment,click
2016/11/30 04:33,674120,experiment,view
2016/11/30 04:33,674120,experiment,click
2016/11/30 05:27,350869,control,view
2016/11/30 05:28,350869,control,click
2016/11/30 05:37,820803,control,view
2016/11/30 05:37,312405,control,view
2016/11/30 05:39,820803,control,click
2016/11/30 06:04,901720,experiment,view
2016/11/30 06:39,852619,control,view
2016/11/30 06:59,191060,control,view
2016/11/30 07:09,234429,experiment,view
2016/11/30 07:10,234429,experiment,click
2016/11/30 07:36,707752,experiment,view
2016/11/30 07:37,707752,experiment,click
2016/11/30 08:33,285428,control,view
2016/11/30 08:34,839840,control,view
2016/11/30 09:05,849657,control,view
2016/11/30 09:09,870818,control,view
2016/11/30 09:18,206603,control,view
2016/11/30 09:50,413380,experiment,view
2016/11/30 09:50,413380,experiment,click
2016/11/30 09:58,856728,control,view
2016/11/30 09:59,856728,control,click
2016/11/30 10:36,925749,experiment,view
2016/11/30 11:24,790718,experiment,view
2016/11/30 11:47,562410,control,view
2016/11/30 12:01,288342,control,view
2016/11/30 12:02,288342,control,click
2016/11/30 12:26,217792,experiment,view
2016/11/30 12:26,217792,experiment,click
2016/11/30 13:22,655572,experiment,view
2016/11/30 13:23,655572,experiment,click
2016/11/30 14:41,608254,experiment,view
2016/11/30 14:59,239678,control,view
2016/11/30 14:59,239678,control,click
2016/11/30 15:19,768762,control,view
2016/11/30 15:20,768762,control,click
2016/11/30 16:44,854415,control,view
2016/11/30 16:58,925637,experiment,view
2016/11/30 17:00,780930,control,view
2016/11/30 17:10,524568,control,view
2016/11/30 18:29,244370,experiment,view
2016/11/30 19:31,297727,control,view
2016/11/30 19:32,297727,control,click
2016/11/30 20:12,386683,experiment,view
2016/11/30 20:12,841283,experiment,view
2016/11/30 20:13,841283,experiment,click
2016/11/30 20:20,209902,experiment,view
2016/11/30 20:30,821201,control,view
2016/11/30 20:34,733319,experiment,view
2016/11/30 20:58,629214,control,view
2016/11/30 21:22,717959,control,view
2016/11/30 21:31,842927,control,view
2016/11/30 21:55,419408,control,view
2016/11/30 21:59,312728,control,view
2016/11/30 22:33,931820,control,view
2016/11/30 22:49,794828,experiment,view
2016/11/30 22:55,268600,experiment,view
2016/11/30 23:09,669099,control,view
2016/11/30 23:33,566705,experiment,view
2016/11/30 23:35,668043,control,view
2016/12/1 00:04,902211,experiment,view
2016/12/1 00:13,818839,control,view
2016/12/1 00:19,183389,experiment,view
2016/12/1 01:17,922872,experiment,view
2016/12/1 01:25,713284,control,view
2016/12/1 01:29,442590,control,view
2016/12/1 02:24,555738,control,view
2016/12/1 02:25,558228,control,view
2016/12/1 02:45,482399,control,view
2016/12/1 04:16,725025,control,view
2016/12/1 04:41,527309,control,view
2016/12/1 04:48,829082,control,view
2016/12/1 04:49,829082,control,click
2016/12/1 04:56,513729,experiment,view
2016/12/1 06:29,634978,control,view
2016/12/1 07:04,276353,experiment,view
2016/12/1 07:24,634055,experiment,view
2016/12/1 07:25,634055,experiment,click
2016/12/1 07:32,644048,control,view
2016/12/1 07:40,348601,experiment,view
2016/12/1 07:43,576607,control,view
2016/12/1 08:17,469402,control,view
2016/12/1 09:32,521109,control,view
2016/12/1 09:43,630672,experiment,view
2016/12/1 09:56,306332,control,view
2016/12/1 11:50,736705,experiment,view
2016/12/1 11:50,736705,experiment,click
2016/12/1 11:54,344610,experiment,view
2016/12/1 11:58,567720,control,view
2016/12/1 11:58,567720,control,click
2016/12/1 12:22,463710,control,view
2016/12/1 12:36,577284,experiment,view
2016/12/1 12:36,577284,experiment,click
2016/12/1 13:47,450355,experiment,view
2016/12/1 14:12,781693,experiment,view
2016/12/1 14:13,930148,experiment,view
2016/12/1 14:14,781693,experiment,click
2016/12/1 14:16,762852,experiment,view
2016/12/1 14:19,786815,control,view
2016/12/1 15:20,373434,experiment,view
2016/12/1 15:28,193095,control,view
2016/12/1 15:47,211665,control,view
2016/12/1 15:48,211665,control,click
2016/12/1 15:50,667212,experiment,view
2016/12/1 16:24,401348,control,view
2016/12/1 17:37,424579,control,view
2016/12/1 18:02,313187,control,view
2016/12/1 18:03,313187,control,click
2016/12/1 18:29,676349,experiment,view
2016/12/1 18:52,672620,control,view
2016/12/1 19:16,271256,control,view
2016/12/1 19:20,636726,experiment,view
2016/12/1 19:20,636726,experiment,click
2016/12/1 19:27,324906,control,view
2016/12/1 19:28,324906,control,click
2016/12/1 19:41,557853,experiment,view
2016/12/1 19:52,580717,control,view
2016/12/1 20:27,248499,experiment,view
2016/12/1 20:28,248499,experiment,click
2016/12/1 20:36,849658,control,view
2016/12/1 20:37,849658,control,click
2016/12/1 21:40,574625,control,view
2016/12/1 22:22,202284,experiment,view
2016/12/1 23:08,493543,experiment,view
2016/12/1 23:20,395017,control,view
2016/12/1 23:24,582582,experiment,view
2016/12/1 23:32,737669,experiment,view
2016/12/2 00:15,821118,experiment,view
2016/12/2 00:39,928868,control,view
2016/12/2 00:39,928868,control,click
2016/12/2 00:43,306749,control,view
2016/12/2 00:43,252845,control,view
2016/12/2 01:35,824827,control,view
2016/12/2 02:01,614331,control,view
2016/12/2 02:04,259704,control,view
2016/12/2 02:10,530286,control,view
2016/12/2 02:13,732300,experiment,view
2016/12/2 02:14,732300,experiment,click
2016/12/2 02:28,841724,experiment,view
2016/12/2 02:28,841724,experiment,click
2016/12/2 03:05,676724,experiment,view
2016/12/2 03:12,222843,experiment,view
2016/12/2 03:30,898978,experiment,view
2016/12/2 03:38,837125,experiment,view
2016/12/2 03:38,837125,experiment,click
2016/12/2 04:36,760932,control,view
2016/12/2 04:41,230554,control,view
2016/12/2 06:03,409548,control,view
2016/12/2 06:03,409548,control,click
2016/12/2 06:11,207196,experiment,view
2016/12/2 06:12,207196,experiment,click
2016/12/2 07:13,691123,control,view
2016/12/2 07:27,890774,control,view
2016/12/2 09:36,425144,experiment,view
2016/12/2 10:05,350007,experiment,view
2016/12/2 10:14,697210,experiment,view
2016/12/2 10:29,750053,experiment,view
2016/12/2 10:30,750053,experiment,click
2016/12/2 10:31,819813,experiment,view
2016/12/2 10:38,363656,experiment,view
2016/12/2 10:48,649494,experiment,view
2016/12/2 12:56,491538,control,view
2016/12/2 13:07,309270,control,view
2016/12/2 13:08,258112,control,view
2016/12/2 13:11,490684,control,view
2016/12/2 15:12,418930,experiment,view
2016/12/2 15:13,418930,experiment,click
2016/12/2 16:14,914669,experiment,view
2016/12/2 16:35,800624,experiment,view
2016/12/2 16:35,800624,experiment,click
2016/12/2 16:48,232609,experiment,view
2016/12/2 17:27,187913,control,view
2016/12/2 17:58,447843,experiment,view
2016/12/2 17:59,447843,experiment,click
2016/12/2 19:27,680463,control,view
2016/12/2 19:57,226800,experiment,view
2016/12/2 20:23,589958,control,view
2016/12/2 20:32,515931,experiment,view
2016/12/2 20:53,672794,experiment,view
2016/12/2 20:55,672794,experiment,click
2016/12/2 21:12,912287,control,view
2016/12/2 21:27,448699,control,view
2016/12/2 21:56,383822,control,view
2016/12/2 21:58,764751,experiment,view
2016/12/2 22:12,511093,experiment,view
2016/12/2 22:44,523081,experiment,view
2016/12/2 22:45,633222,control,view
2016/12/2 23:15,617492,control,view
2016/12/2 23:25,564636,control,view
2016/12/2 23:27,652716,experiment,view
2016/12/2 23:51,851903,experiment,view
2016/12/3 00:17,337046,control,view
2016/12/3 01:51,690903,experiment,view
2016/12/3 02:31,663087,experiment,view
2016/12/3 02:31,663087,experiment,click
2016/12/3 02:31,925425,experiment,view
2016/12/3 02:40,800071,control,view
2016/12/3 03:00,906559,control,view
2016/12/3 03:01,906559,control,click
2016/12/3 03:06,377460,control,view
2016/12/3 03:18,802106,experiment,view
2016/12/3 04:34,558930,experiment,view
2016/12/3 04:39,222901,experiment,view
2016/12/3 04:55,847060,control,view
2016/12/3 05:03,535600,control,view
2016/12/3 05:04,535600,control,click
2016/12/3 05:56,930054,experiment,view
2016/12/3 06:47,505175,experiment,view
2016/12/3 06:49,505175,experiment,click
2016/12/3 06:54,315971,control,view
2016/12/3 07:02,455490,experiment,view
2016/12/3 07:17,696979,control,view
2016/12/3 07:18,713161,experiment,view
2016/12/3 07:19,696979,control,click
2016/12/3 07:37,353741,experiment,view
2016/12/3 07:42,271677,experiment,view
2016/12/3 07:55,604996,control,view
2016/12/3 08:04,237525,experiment,view
2016/12/3 08:30,680916,experiment,view
2016/12/3 08:30,680916,experiment,click
2016/12/3 08:34,353886,control,view
2016/12/3 08:51,716448,experiment,view
2016/12/3 08:51,716448,experiment,click
2016/12/3 08:57,787484,control,view
2016/12/3 08:57,787484,control,click
2016/12/3 09:28,612879,experiment,view
2016/12/3 09:52,323770,control,view
2016/12/3 10:03,547961,control,view
2016/12/3 10:57,775437,control,view
2016/12/3 10:58,775437,control,click
2016/12/3 11:03,451028,control,view
2016/12/3 12:19,413142,experiment,view
2016/12/3 12:20,413142,experiment,click
2016/12/3 12:41,214723,control,view
2016/12/3 12:43,214723,control,click
2016/12/3 12:54,781424,experiment,view
2016/12/3 13:07,316199,control,view
2016/12/3 13:07,316199,control,click
2016/12/3 14:11,838147,control,view
2016/12/3 14:32,642893,experiment,view
2016/12/3 14:32,263304,control,view
2016/12/3 14:51,491077,experiment,view
2016/12/3 16:14,641246,control,view
2016/12/3 18:53,374616,experiment,view
2016/12/3 18:57,736455,experiment,view
2016/12/3 19:13,673089,experiment,view
2016/12/3 19:16,540180,experiment,view
2016/12/3 19:17,540180,experiment,click
2016/12/3 19:50,443570,experiment,view
2016/12/3 19:51,926720,control,view
2016/12/3 19:53,534889,experiment,view
2016/12/3 20:59,349940,experiment,view
2016/12/3 21:08,439657,control,view
2016/12/3 21:09,439657,control,click
2016/12/3 22:11,882016,control,view
2016/12/3 22:12,882016,control,click
2016/12/3 23:42,806455,experiment,view
2016/12/4 00:14,668393,control,view
2016/12/4 00:24,278964,experiment,view
2016/12/4 00:24,278964,experiment,click
2016/12/4 00:51,870777,control,view
2016/12/4 00:52,870777,control,click
2016/12/4 01:09,818197,experiment,view
2016/12/4 01:30,594594,experiment,view
2016/12/4 01:52,349031,control,view
2016/12/4 02:04,866455,control,view
2016/12/4 02:09,870550,control,view
2016/12/4 02:10,852979,control,view
2016/12/4 02:59,516873,control,view
2016/12/4 03:05,281412,experiment,view
2016/12/4 03:05,281412,experiment,click
2016/12/4 03:27,228511,control,view
2016/12/4 04:23,424589,control,view
2016/12/4 04:53,188636,experiment,view
2016/12/4 05:41,542704,experiment,view
2016/12/4 05:44,269986,experiment,view
2016/12/4 06:10,923878,control,view
2016/12/4 06:43,782295,experiment,view
2016/12/4 07:09,386706,experiment,view
2016/12/4 07:38,870221,experiment,view
2016/12/4 07:59,341569,experiment,view
2016/12/4 08:04,928357,control,view
2016/12/4 08:05,928357,control,click
2016/12/4 09:01,296437,experiment,view
2016/12/4 09:39,725422,control,view
2016/12/4 09:42,620076,experiment,view
2016/12/4 09:42,620076,experiment,click
2016/12/4 09:51,853636,experiment,view
2016/12/4 10:47,225311,experiment,view
2016/12/4 11:14,766743,experiment,view
2016/12/4 11:15,766743,experiment,click
2016/12/4 11:18,630723,experiment,view
