timestamp,id,group,action,duration
27:23.0,666853,experiment,view,142.9277464
32:27.6,849580,experiment,view,190.7988643
08:20.0,488057,experiment,enroll,104.8396216
52:53.5,522247,experiment,view,171.2128936
48:58.5,816817,experiment,view,182.9506627
54:07.2,576802,experiment,enroll,99.05185925
35:01.3,530268,experiment,view,203.7679258
35:09.6,267407,experiment,enroll,99.25886801
51:54.8,422349,control,view,123.1762266
55:35.8,667332,control,enroll,52.02816282
14:48.1,804263,experiment,enroll,122.4722449
04:09.0,610044,experiment,enroll,95.96877564
04:57.0,889432,experiment,view,94.79549376
12:03.2,259576,control,view,143.2259298
44:35.9,778506,control,enroll,89.26900823
17:54.3,792332,experiment,view,123.268778
03:07.2,302208,control,view,65.68922667
10:56.7,279632,experiment,view,64.94424475
10:08.7,586812,control,view,194.9431498
16:54.4,914175,control,enroll,55.5327215
08:31.5,293777,control,view,127.0395454
48:45.6,920291,experiment,view,225.6643086
12:04.8,256875,experiment,view,215.0010134
20:58.7,881393,experiment,view,31.02570553
23:10.4,725952,experiment,view,93.64844771
10:11.7,612669,experiment,view,133.0223278
36:22.5,514852,control,view,267.2254923
45:10.9,330500,control,view,33.65615223
56:04.8,838108,experiment,enroll,270.6100274
15:45.4,330681,control,view,72.06360214
33:10.2,828754,control,view,29.42813695
49:02.5,359436,control,view,154.0578224
14:26.1,422403,experiment,view,67.81381687
34:54.1,712681,experiment,view,124.9685302
34:10.2,458238,experiment,view,100.8657547
39:04.9,393523,experiment,view,109.2917254
28:57.4,573847,experiment,view,79.69678139
51:11.0,767474,control,view,37.48761979
30:14.9,513105,experiment,view,138.3699216
16:22.8,878014,experiment,view,93.60420433
34:23.8,574016,control,view,7.889761206
05:55.7,534461,control,enroll,214.3579623
38:39.4,540164,experiment,view,237.702305
25:44.1,368175,control,view,202.4849264
19:27.0,847172,experiment,view,259.2568183
40:06.1,431317,experiment,view,106.0807266
16:23.0,305989,experiment,view,163.5883921
59:54.3,333822,experiment,view,6.417852888
29:18.2,793664,control,view,258.6087524
50:05.5,565469,control,view,87.67931907
31:22.2,425865,control,view,18.88580953
59:38.6,737158,experiment,view,248.73558
24:38.3,562765,control,view,133.6791155
33:04.5,460523,experiment,view,46.31103727
33:48.4,218972,control,view,12.44380203
34:44.2,661503,experiment,view,238.6402066
41:12.8,871078,control,view,144.8865719
51:30.8,492790,experiment,enroll,36.69767268
14:08.3,203348,experiment,view,170.2410961
49:42.6,405112,experiment,enroll,10.53578327
59:33.1,673393,experiment,view,51.17459655
13:22.2,766359,control,enroll,85.10602166
42:57.2,290552,experiment,view,115.5839745
43:05.4,820265,control,view,71.16209545
47:25.0,851142,experiment,view,291.0835511
51:10.4,600421,control,enroll,203.6099984
18:08.6,417660,control,enroll,1.795239207
48:26.8,212307,experiment,view,102.3938097
04:15.8,225055,control,view,95.1198405
19:11.9,919921,experiment,view,93.04171983
24:15.1,320370,control,enroll,94.98150519
52:17.9,845168,control,view,34.2367029
09:15.1,854447,control,enroll,47.44537024
48:37.5,386676,experiment,view,197.0607963
45:03.8,821486,experiment,view,67.81798084
26:37.6,904557,control,enroll,222.2252094
43:55.5,204260,control,enroll,139.5039505
57:47.2,410985,experiment,view,94.89187466
13:42.3,595401,experiment,view,308.3283119
03:02.9,186052,control,view,118.3099397
14:01.6,786442,experiment,view,45.37929037
28:04.4,691536,control,enroll,77.45301154
40:26.0,344737,experiment,view,71.90845268
40:05.7,913451,experiment,view,252.8329053
41:16.4,344182,experiment,enroll,75.14856862
13:29.1,757641,experiment,view,345.3463108
33:43.9,711546,control,view,168.4609072
06:15.1,522294,control,enroll,150.8542621
15:33.0,282533,experiment,view,19.73378222
28:46.7,706226,experiment,enroll,108.9762054
45:25.8,336532,control,view,106.259739
40:41.3,220055,control,view,80.98789645
28:47.3,488378,control,view,134.9530512
47:25.4,651511,control,view,125.7337753
24:34.4,512012,experiment,view,91.05886174
43:56.3,317289,experiment,view,146.1416498
48:02.7,231631,experiment,view,23.87637369
48:05.5,479342,experiment,view,47.09195743
00:33.8,572028,control,view,10.9741017
45:55.4,578217,experiment,view,239.3305857
44:34.4,490353,experiment,view,64.76280338
55:46.3,262987,experiment,enroll,16.13500798
11:49.1,489019,control,view,77.6105608
21:43.1,810736,control,view,121.0357593
31:17.5,510638,experiment,enroll,144.3675592
46:03.3,326678,control,view,112.4320395
34:28.3,727215,experiment,view,56.25336738
47:05.5,254820,control,view,192.3497982
01:38.1,679007,control,view,4.274847057
40:35.8,573174,control,view,77.20549104
24:09.4,330995,control,view,15.15403498
34:28.7,208287,experiment,view,191.8223166
55:50.1,209715,control,enroll,144.2042523
56:15.1,336409,experiment,view,221.4788662
23:25.4,680743,experiment,view,106.1498255
29:42.4,436975,experiment,enroll,117.7120008
51:44.1,185532,experiment,view,224.1998837
11:53.7,446401,control,view,42.80878884
02:13.3,745135,control,enroll,176.0665624
20:54.4,465575,experiment,view,117.2448806
33:48.7,526569,experiment,view,86.41198081
37:10.5,718865,experiment,view,0.464483398
51:26.7,461583,control,view,232.1750455
07:27.8,749794,control,view,92.42013863
10:55.8,410591,control,view,56.98897011
12:05.1,935348,experiment,view,274.1251467
13:31.6,752062,control,view,184.9628213
26:49.5,261959,control,view,7.515402556
42:37.8,726680,experiment,view,98.01925491
47:07.8,277392,experiment,view,103.2238667
46:38.4,812694,control,view,43.60940975
57:04.5,504996,control,view,210.4317628
34:43.8,936078,experiment,view,109.9920068
47:50.9,774017,control,view,79.46938671
54:16.9,723010,experiment,enroll,170.7307813
55:13.4,403876,experiment,view,6.996181482
28:47.2,609840,experiment,view,147.2376897
50:47.8,284135,control,view,54.14227087
52:28.5,905629,control,enroll,257.104128
58:16.3,431320,experiment,enroll,131.5874564
43:13.9,861651,control,view,43.91741451
48:45.8,654920,control,view,25.54773258
19:19.7,933421,experiment,view,40.10056466
00:33.4,883670,control,enroll,155.2870717
07:48.5,642024,control,view,77.06029568
38:32.9,850084,experiment,enroll,75.16075167
39:35.7,885315,experiment,view,153.8518839
33:07.4,416548,experiment,view,175.3486211
54:45.5,263336,control,view,41.2477469
46:07.6,751423,experiment,view,238.2002451
41:57.4,787553,experiment,view,221.960776
12:29.7,408978,experiment,enroll,12.76315784
22:11.2,235966,experiment,view,160.3251143
52:36.5,688333,control,view,233.0322592
21:44.6,241851,experiment,enroll,161.8406554
23:53.5,321159,experiment,view,342.5559241
50:08.7,774058,control,view,48.2046621
18:53.1,239898,control,view,141.6917107
47:09.4,928286,control,view,29.42839219
09:02.6,314712,control,view,91.76773309
09:48.1,875784,control,view,8.912462404
13:58.9,249350,experiment,view,15.87834081
10:13.3,686349,control,enroll,105.2518721
14:30.3,399628,experiment,view,191.7863653
30:11.1,190984,experiment,view,218.9912852
28:34.0,519354,control,view,111.1080029
42:25.9,299968,control,view,197.5247985
00:32.4,267393,control,view,85.23878382
23:03.3,853111,control,view,249.4073881
42:45.6,772992,experiment,view,142.2688496
14:06.8,816335,experiment,view,26.80446779
55:43.3,395282,experiment,view,80.32742717
02:27.4,800090,control,enroll,71.21654055
29:30.4,203716,control,view,158.1148806
20:10.3,611727,control,view,161.5795099
03:50.9,714286,control,view,162.0577877
28:07.4,458387,control,view,114.9061856
48:23.7,218175,control,view,102.3292943
29:04.1,240133,experiment,enroll,47.50851937
31:22.2,812735,experiment,view,169.9085191
43:26.6,536589,experiment,view,174.2104433
35:01.5,911944,control,view,7.378943476
12:46.0,629459,experiment,view,234.2953371
13:59.5,672578,control,view,92.8450336
34:46.1,856492,experiment,view,154.3911424
51:54.9,668736,control,enroll,38.35048812
00:59.8,543868,experiment,view,211.7833208
18:56.5,455081,experiment,view,189.2904597
27:18.1,459810,control,enroll,283.282665
33:14.1,623840,experiment,view,72.74024945
09:16.7,308561,control,enroll,245.1541038
39:04.8,256023,experiment,enroll,160.533908
44:00.3,739561,experiment,enroll,96.84270763
03:32.6,327712,control,view,97.61167467
11:45.8,881612,control,view,188.6978012
37:22.7,626358,control,view,13.02182554
57:41.0,656033,experiment,view,86.78164875
10:53.1,847754,experiment,view,123.5473772
25:25.0,472927,experiment,view,42.43307404
29:20.8,209481,experiment,view,45.93675495
53:52.7,310466,experiment,view,47.36311402
08:33.5,879173,experiment,view,8.759540526
24:48.2,687402,control,enroll,12.62684349
08:55.4,290897,experiment,view,169.6710694
18:50.9,834267,experiment,view,124.5040044
21:29.6,273912,experiment,view,62.37665069
25:48.5,809229,control,view,100.6039341
01:26.5,805911,control,view,159.4668133
24:26.0,566356,control,view,129.7106127
30:52.2,337359,experiment,view,114.3613938
21:42.1,647986,control,view,12.3564514
34:15.3,517422,control,view,36.19222557
37:02.4,851160,control,enroll,106.1687842
48:26.1,563653,control,view,124.9102196
55:48.2,495070,experiment,view,227.1517736
07:00.0,642882,control,view,215.3904548
17:40.1,582897,control,view,113.3519098
30:44.4,839271,control,view,231.4040287
07:04.5,412998,experiment,view,126.0748041
18:24.9,493050,control,view,223.5640868
18:27.5,879068,experiment,view,168.1428394
38:31.6,345505,experiment,view,143.9726263
08:12.1,757050,control,view,115.9216852
11:34.2,352478,experiment,view,156.133467
18:55.2,393588,control,enroll,40.71068249
21:41.6,572647,control,view,123.1049387
58:36.7,297687,experiment,view,91.88246628
06:23.3,449079,control,enroll,113.9992616
23:59.7,372819,control,view,44.85219921
38:14.8,669487,experiment,view,166.2195387
55:31.9,476255,control,enroll,94.33128092
39:37.6,815059,control,view,67.67281227
15:04.0,755395,control,view,184.5052157
24:58.8,646918,experiment,enroll,152.4704478
26:56.9,816407,experiment,view,217.2567369
45:55.3,196029,experiment,view,175.1891935
51:22.8,410597,experiment,enroll,177.1798838
36:30.4,727831,control,view,78.85039828
22:05.4,380891,control,view,104.7856358
11:49.0,715909,experiment,view,109.816492
14:31.8,658144,experiment,view,75.22266589
41:11.5,458365,experiment,view,275.5515416
48:18.9,605275,control,view,217.4179747
17:45.0,364530,control,view,122.7604091
42:44.3,925036,experiment,view,195.8042376
53:22.2,212078,experiment,view,202.264983
50:44.4,498950,experiment,view,126.0378541
47:52.4,719441,control,enroll,74.4884591
57:53.3,538937,control,view,85.10975458
21:08.7,459723,experiment,view,70.67796514
45:07.4,864210,experiment,view,40.49818763
58:18.1,482337,control,view,210.0970315
44:38.6,710259,control,view,233.4182298
28:32.1,296791,control,view,74.10870029
41:43.1,257799,experiment,enroll,57.51047017
59:35.1,691803,control,enroll,199.5706665
42:09.7,235196,control,view,30.12801781
57:34.9,479658,control,view,156.5620838
02:50.6,876323,control,enroll,180.2841439
05:12.2,225654,experiment,enroll,141.5622069
18:57.9,850772,control,enroll,117.4433196
32:10.1,372112,control,view,12.91266151
50:48.4,662577,control,enroll,147.1764424
00:25.0,713433,experiment,enroll,234.2417531
22:07.5,902962,experiment,view,118.9123002
48:35.6,235643,experiment,enroll,175.3209143
30:57.7,302609,control,view,239.1294
52:56.0,295381,control,view,184.5163565
57:22.9,435495,experiment,view,203.0730483
27:52.0,702464,control,enroll,73.11891013
47:34.8,288130,control,view,170.7212054
52:05.3,659085,experiment,enroll,95.8540385
55:27.0,592681,control,view,18.63458945
20:01.1,375906,experiment,view,150.4653459
20:49.3,935986,experiment,view,212.6935022
19:04.5,444978,experiment,enroll,160.4781286
27:26.1,907827,experiment,view,31.03376026
35:59.8,368586,experiment,view,254.3853945
05:10.8,686730,experiment,view,104.8955343
17:22.4,387102,experiment,view,120.3237597
26:35.7,845555,experiment,view,15.63475697
20:44.4,893839,experiment,view,86.77532013
15:58.1,919204,experiment,view,115.5401667
21:23.4,323196,experiment,enroll,20.60692554
21:26.0,696952,experiment,view,76.20253294
36:38.5,635725,experiment,view,163.9580237
41:23.9,429157,control,view,57.46813251
54:59.8,742859,control,view,156.0289382
56:17.7,742859,control,view,
32:54.2,286247,control,view,88.86647713
42:51.9,284288,control,enroll,156.4771035
35:16.6,642258,experiment,enroll,29.16415353
21:56.6,873409,control,view,104.3599422
44:04.1,495676,control,view,197.1681262
52:15.4,669803,control,enroll,95.57308071
30:23.4,505090,experiment,enroll,121.6629599
50:23.8,798216,control,view,77.43423812
09:30.6,813616,experiment,enroll,74.59399741
11:29.2,380385,experiment,view,117.7828495
33:25.9,381314,control,enroll,87.52898482
03:22.0,598944,control,view,86.71077947
11:04.3,559347,control,view,171.6307282
00:25.6,323980,experiment,view,39.7566376
45:37.0,781776,experiment,enroll,303.5832102
51:15.4,812552,experiment,view,219.5574782
58:30.2,495723,control,enroll,158.6488852
26:46.5,823872,control,view,96.18915003
26:51.4,232001,control,view,65.81123273
14:59.7,190791,experiment,view,108.946239
54:36.4,281477,experiment,view,54.13991567
34:18.6,649866,experiment,view,132.3101529
42:12.7,574622,control,view,93.4575776
59:34.1,372077,experiment,view,18.1933806
13:31.3,717286,experiment,enroll,58.04938106
32:27.0,838044,experiment,view,19.64148384
49:12.7,648861,control,view,64.76161366
59:15.2,698624,experiment,view,254.1364242
11:15.4,521510,control,view,178.6602019
12:45.3,319842,experiment,enroll,116.3842237
30:25.1,815772,control,view,283.5269967
23:14.7,915925,control,view,31.72044418
38:45.9,814467,experiment,enroll,210.2571134
58:22.8,884557,control,enroll,121.2704051
32:36.3,898165,control,view,76.59914601
45:51.6,768061,control,view,203.4892245
02:08.7,439375,control,enroll,34.4803032
07:59.8,596480,control,view,162.4638266
24:05.2,218609,experiment,view,238.8697656
47:43.1,709795,control,view,105.4756161
53:17.9,374344,experiment,enroll,111.0921307
48:09.7,494779,control,view,44.50072353
57:38.5,564029,experiment,view,253.5738194
22:04.5,632698,experiment,view,62.60750751
02:52.6,183260,control,view,107.3314844
57:16.9,251798,experiment,view,146.4642786
37:53.4,730215,experiment,view,158.5207941
10:22.5,840271,experiment,view,93.20869257
24:21.8,753952,experiment,view,177.8651648
04:07.0,211827,experiment,view,192.8793874
16:09.4,279655,experiment,view,36.64203222
16:56.2,693142,experiment,enroll,145.2794123
23:26.0,346990,experiment,enroll,223.2157945
58:36.1,187059,control,enroll,74.93857467
39:40.1,858846,control,view,127.4020311
43:57.0,406527,experiment,view,130.245916
53:20.0,894636,control,view,203.4801359
11:09.1,228786,control,view,59.99398618
47:30.5,916991,control,view,126.2756416
53:50.2,656489,experiment,enroll,139.2806984
54:56.3,194513,experiment,view,210.9544587
08:15.7,297988,control,view,58.72514689
34:54.2,190068,control,view,152.9005204
39:57.0,657229,experiment,view,161.8132448
55:45.0,795345,experiment,enroll,144.3109316
11:39.0,337147,experiment,view,177.1689534
59:16.9,795546,experiment,view,88.2215555
04:30.4,250430,experiment,view,282.3000015
26:26.1,852139,experiment,view,1.249250757
38:09.7,454056,control,view,46.1659474
25:50.1,689715,control,enroll,7.169905487
42:46.5,887455,control,view,189.5268636
45:39.5,425019,experiment,view,225.1001614
51:33.7,242966,experiment,enroll,188.3269752
06:00.9,314147,control,view,33.26907509
36:43.2,454355,control,view,141.5190736
28:22.8,545979,control,enroll,17.89374765
14:40.3,303709,experiment,view,65.29206378
25:19.0,841711,control,view,124.2179439
54:07.1,831349,control,view,159.8791976
56:22.3,353718,control,view,183.5485425
56:42.7,456691,control,view,173.6925045
15:40.6,670297,experiment,enroll,56.68033651
20:34.3,534120,control,view,163.4769149
39:49.2,502441,control,view,225.640768
25:52.2,491440,control,view,33.36390126
54:15.6,709991,control,view,98.6904788
51:13.3,533626,control,view,24.57334108
21:51.6,665729,control,view,235.971751
27:52.7,471974,experiment,enroll,192.6775247
07:36.4,563127,control,view,76.61786154
45:49.3,266605,control,enroll,15.89643241
39:12.5,560588,experiment,enroll,205.3117071
34:47.8,477538,experiment,enroll,113.3661192
05:11.1,655438,experiment,view,109.9974488
00:56.6,652001,control,view,38.40820205
13:52.8,452112,control,view,175.441245
23:55.0,789074,experiment,enroll,136.4904973
24:00.8,729117,experiment,view,84.23788774
37:20.0,703005,control,enroll,226.0720841
19:05.0,831767,experiment,view,202.6935618
19:07.5,831767,experiment,view,202.6935618
40:42.7,767805,control,view,13.22361786
02:58.1,860051,control,view,56.63176813
04:15.5,860051,control,view,
05:07.8,696710,control,view,21.38803137
02:21.6,655002,experiment,view,316.6101382
31:48.5,886165,control,enroll,262.4977557
01:20.0,389411,control,view,83.06096476
06:21.3,220476,experiment,enroll,37.59704069
13:17.4,775839,control,view,52.83174576
47:52.5,931862,experiment,view,45.31916741
45:46.7,723893,experiment,view,129.653836
13:34.4,269395,experiment,view,48.80318035
15:33.8,744435,experiment,view,203.9437429
47:35.4,301537,experiment,view,129.6402458
57:59.7,239532,control,view,77.74671272
07:03.9,690561,experiment,enroll,5.369876197
01:20.6,832692,control,enroll,160.6106363
27:38.4,482821,experiment,view,208.3044329
07:36.5,236161,experiment,enroll,58.84185113
19:54.7,608554,experiment,enroll,79.00119782
19:02.0,330490,experiment,view,26.75057436
05:49.8,778924,experiment,view,61.94697983
19:12.2,281429,control,view,273.2417781
47:18.7,645808,experiment,view,97.60922484
17:07.2,602360,experiment,view,115.4692345
16:39.8,578535,control,view,7.329046699
32:58.9,390050,control,enroll,117.8066965
02:51.6,685470,experiment,view,194.6806331
46:20.1,546839,experiment,view,155.2692173
29:21.1,580842,control,enroll,219.8450899
37:04.9,692361,control,view,39.48803503
37:28.2,285593,control,view,162.9352948
10:58.7,875813,experiment,enroll,266.2124403
16:57.0,347646,control,view,82.02751077
34:25.6,345892,experiment,view,19.7400914
46:58.8,808206,experiment,view,152.8122575
05:53.5,403731,control,enroll,67.99632756
11:40.2,362366,control,view,102.5770549
21:05.2,305609,experiment,view,135.2947873
30:45.9,361434,experiment,view,94.74031596
00:04.4,672737,experiment,view,132.5368296
09:02.2,630482,experiment,enroll,156.7578231
36:02.4,273079,control,view,172.4926154
38:27.9,466758,control,view,141.7680911
55:25.0,922484,control,view,163.3224632
07:09.6,847566,control,view,241.5825633
14:09.4,336949,control,enroll,144.3379975
26:17.2,264941,experiment,view,186.1872344
13:49.6,445806,experiment,view,83.55902755
14:42.0,606213,control,view,174.7035983
25:44.0,497106,control,enroll,17.64654594
30:36.9,336345,control,view,71.54420706
59:31.1,506426,experiment,view,202.376782
58:12.7,484783,experiment,view,211.3731437
23:02.9,824600,experiment,view,21.5814983
58:58.5,675265,control,view,79.51516581
07:56.1,539797,experiment,view,149.4873551
09:49.3,387501,control,view,210.2447881
58:27.2,375915,control,view,78.98819659
28:36.8,628838,control,view,126.6319046
36:39.1,760286,experiment,view,181.4099448
15:45.3,402603,experiment,view,139.5351699
38:59.7,877040,control,view,139.4624177
35:36.8,312692,control,view,97.57920161
04:29.8,574741,control,view,19.01872086
49:28.1,511190,experiment,enroll,63.20410209
32:09.9,506191,control,view,100.6353333
10:30.0,807663,experiment,enroll,6.449707626
54:03.5,774041,control,view,166.3703128
14:01.5,211904,experiment,view,52.79463094
47:23.0,205080,control,view,68.61347791
57:55.9,299407,experiment,view,173.6874667
05:23.4,542347,control,view,201.1459506
44:00.0,710768,control,enroll,144.5704849
00:19.0,930855,control,view,45.28552075
42:43.2,343441,experiment,view,165.9394449
14:21.3,834091,experiment,view,85.12081323
17:02.9,808496,control,view,40.03516324
37:00.1,192835,experiment,view,123.6743909
04:56.4,304428,experiment,view,6.273233178
32:56.2,838462,experiment,view,26.24163552
21:11.6,900562,experiment,view,45.91666422
40:38.2,727399,control,view,19.90929545
43:37.3,645792,control,view,138.1587516
24:07.5,862733,control,view,151.7497331
33:00.3,261474,experiment,view,193.3891134
50:03.0,680237,experiment,view,194.154057
42:39.2,916368,experiment,view,216.8288644
58:46.0,888571,control,view,111.9054925
08:45.8,736210,control,view,132.7854476
22:32.0,235110,control,view,70.6365416
23:06.8,703964,experiment,view,88.28569841
19:32.7,529228,control,view,144.270032
22:28.2,452465,control,view,30.2101832
08:58.1,235820,experiment,enroll,151.8144524
12:24.0,325989,experiment,view,147.9765409
15:06.4,859884,control,enroll,125.2545901
18:37.6,836228,control,view,61.83343663
32:36.1,613221,experiment,view,85.1911475
55:06.8,762057,control,view,140.2529035
05:14.8,184589,experiment,view,12.05209715
08:10.8,897085,experiment,view,196.515858
41:15.1,226721,experiment,view,99.09833783
06:53.2,769007,experiment,view,11.44559135
03:41.5,183055,control,enroll,67.8361897
26:09.9,240498,control,enroll,80.28099563
32:51.0,342941,experiment,enroll,109.2622405
54:31.3,823550,control,view,164.4272067
14:36.8,385538,experiment,view,125.7131169
39:21.1,489546,control,view,33.05129174
36:43.1,569597,experiment,view,53.50299917
17:05.3,466638,control,enroll,116.5872993
50:31.8,272596,experiment,view,109.1198731
12:11.6,739102,experiment,enroll,147.4702017
34:41.0,908989,control,view,107.817423
04:17.1,380484,control,view,46.62365735
09:03.8,528820,experiment,view,98.31287141
39:37.9,660794,control,enroll,132.9472494
01:55.4,592103,control,view,122.7595445
04:21.9,720860,experiment,view,142.1477857
16:26.7,477987,control,view,65.53434185
46:40.4,656059,experiment,view,170.7546184
02:02.9,357676,control,enroll,174.2845218
55:42.5,440259,control,view,79.4381814
17:41.2,497972,control,view,65.59791383
26:45.6,899165,control,view,81.89997514
29:02.9,895060,control,view,169.4775255
48:28.8,533917,experiment,enroll,269.0949603
49:29.6,191457,experiment,view,91.64180323
41:30.1,582437,experiment,enroll,162.4139616
00:12.2,595070,experiment,enroll,215.1414133
09:44.0,860574,experiment,enroll,186.2863905
26:09.0,403649,control,view,220.4503592
37:24.3,921429,experiment,view,26.38057215
29:05.8,879082,control,view,138.3664489
50:53.6,655009,experiment,view,38.3105413
51:02.6,655009,experiment,view,38.3105413
58:22.0,762393,experiment,enroll,161.874603
30:55.7,335622,experiment,view,273.2332014
06:04.6,830761,control,view,9.262654268
00:41.9,509225,experiment,view,180.2097962
17:14.0,387683,control,view,81.64344608
23:45.8,234727,control,view,142.7353031
39:46.6,861783,control,view,56.83570067
47:09.6,671429,experiment,view,100.5156747
57:39.7,493403,control,view,88.23748848
26:12.5,297986,experiment,enroll,110.3709561
27:37.4,297986,experiment,view,110.3709561
12:14.4,519427,experiment,view,129.2481487
22:11.4,200629,control,view,68.68765366
09:28.3,549118,experiment,view,108.8392015
12:04.6,706209,experiment,view,342.8414199
21:31.9,279535,experiment,view,203.1218761
46:48.6,619096,control,view,34.96977219
02:53.6,504787,experiment,view,116.5546573
34:07.2,689310,experiment,enroll,61.51795829
16:09.9,234315,experiment,view,158.5562885
52:43.7,212481,control,view,2.01968112
13:29.2,771176,control,view,12.2130597
35:30.1,537991,experiment,view,147.5294488
05:59.8,875696,experiment,view,205.5582349
08:32.7,315024,control,view,26.0603875
39:17.7,264961,experiment,enroll,145.7322425
51:15.5,571245,control,view,180.1931391
31:28.7,548316,control,view,76.61225984
14:40.7,409705,experiment,view,175.0204921
25:29.5,616869,experiment,view,68.14168976
32:18.0,455079,experiment,view,124.6976967
37:17.0,412140,control,view,250.4914693
23:10.9,502445,experiment,view,121.8370647
02:44.4,915864,experiment,view,73.06257371
15:39.7,341769,experiment,enroll,230.4891458
38:53.1,814141,control,enroll,109.4471985
00:34.0,690072,control,view,42.07933833
14:26.0,482239,experiment,enroll,1.438390505
05:24.2,720776,control,view,223.8044566
06:19.1,515455,control,view,224.1341273
04:21.4,591405,control,enroll,18.09031136
15:36.7,345606,experiment,enroll,139.2017892
20:39.2,454414,experiment,view,83.5002797
31:49.9,451741,experiment,view,29.99378679
32:00.8,250172,experiment,view,219.511294
56:06.6,476478,experiment,enroll,232.8782645
17:57.4,259100,control,view,124.7940903
37:10.2,872878,experiment,view,115.9400389
48:08.4,309956,experiment,view,0.80993676
27:47.0,276858,control,view,46.65313218
46:56.2,642345,control,view,26.78535641
19:18.9,611369,control,view,69.9524302
24:06.4,826265,experiment,view,2.778914962
21:18.1,506599,experiment,enroll,40.89091653
14:01.1,233019,experiment,view,159.9130078
31:47.3,292983,experiment,view,64.45620725
09:48.8,542155,experiment,view,45.37975339
24:57.2,610087,control,view,125.4389563
54:24.5,684697,experiment,view,162.7349948
20:12.4,811022,control,view,137.5872925
10:22.6,326966,control,view,134.8019786
18:53.3,610288,control,view,65.84143748
05:36.0,864971,control,enroll,38.67530491
06:10.6,864971,control,view,
14:15.7,582091,control,view,5.830852034
41:52.8,675441,control,view,145.9123766
52:27.4,786409,experiment,view,163.9129476
42:21.7,653463,control,view,21.18430688
03:56.5,793059,experiment,view,96.09741068
20:16.2,874513,control,view,13.25622339
57:18.9,829044,experiment,view,190.2624544
54:34.2,480860,control,enroll,272.2481116
18:22.6,619204,experiment,enroll,9.686975261
57:43.2,932368,control,view,4.179355744
07:44.9,300458,experiment,view,189.5762038
34:36.7,409981,experiment,view,125.3435518
13:56.2,288372,control,view,126.943868
34:50.7,636475,experiment,enroll,267.7960781
09:56.8,576077,experiment,view,161.3550532
40:07.2,834319,experiment,view,84.6125634
50:39.2,322788,experiment,view,239.6460968
30:40.0,932886,experiment,view,227.8078328
44:20.5,630260,control,view,112.2971035
02:49.9,925711,control,enroll,59.28706889
19:48.0,828229,experiment,view,72.85943963
53:09.2,538548,experiment,view,187.3434162
07:06.2,213003,experiment,view,147.7764068
09:43.8,931675,control,view,198.1085286
19:53.5,796418,control,enroll,198.1372911
46:24.6,461964,experiment,view,285.9054534
01:27.2,322761,experiment,view,156.5440249
04:31.2,750770,control,view,85.93631089
32:42.1,325614,experiment,enroll,16.18164052
53:48.2,887410,experiment,view,227.1449544
19:46.2,404025,experiment,view,70.0551657
13:13.0,333735,experiment,view,152.9133396
41:57.3,520159,experiment,view,118.9978401
46:27.6,645503,control,view,193.700862
16:25.1,285834,experiment,enroll,31.00076588
19:35.0,534449,control,view,190.089097
05:16.8,439715,experiment,view,252.9475114
10:05.6,636229,experiment,view,46.91461491
39:09.9,242796,experiment,view,281.8567694
17:33.5,761111,experiment,view,85.66844846
41:54.6,440925,control,view,157.2457624
46:02.8,188470,experiment,enroll,147.3830238
14:49.2,453465,control,enroll,187.1164826
35:11.6,807096,experiment,view,102.4247663
16:24.7,848008,control,view,257.9613892
08:14.3,385266,experiment,view,264.9222663
32:52.7,677625,control,view,167.9446023
39:46.3,427802,control,view,142.6171157
48:03.6,717199,control,view,146.4760633
03:11.6,708331,control,enroll,115.3237198
53:00.1,515841,experiment,view,57.96298399
00:31.5,761906,experiment,view,194.609028
55:58.5,765134,control,enroll,182.2929543
27:32.2,655059,experiment,view,144.0160859
37:48.5,730278,control,view,106.9010865
32:32.0,638569,experiment,view,250.3499248
45:35.0,498749,experiment,view,130.0756971
14:06.0,831653,experiment,view,152.6815924
23:18.2,852679,experiment,view,105.392756
34:12.4,806049,experiment,view,0.52977663
57:34.7,199525,control,view,121.4155164
50:27.7,259630,experiment,enroll,76.34252541
58:50.2,613440,experiment,enroll,180.5044121
20:53.2,343442,experiment,view,75.39272574
24:46.8,782081,experiment,view,108.2518917
08:33.2,663983,experiment,view,160.6694105
47:52.3,905348,experiment,view,85.71066816
01:47.7,267713,control,enroll,115.181172
20:33.4,580565,experiment,enroll,239.0759339
10:07.5,632044,experiment,view,117.8274552
27:58.0,687386,control,view,92.06318835
00:17.9,328503,control,view,7.579428834
34:18.6,586373,control,view,99.52954549
17:58.5,365864,experiment,view,80.99161119
27:12.3,821993,control,view,235.8657095
06:01.3,422448,control,view,128.2488666
39:00.6,721831,control,view,133.1470126
55:20.1,727509,control,view,116.7187681
07:19.2,551721,control,enroll,185.1116074
35:13.8,215004,control,enroll,201.7496548
43:07.5,853070,control,view,207.5039636
25:07.8,820189,control,view,214.2281807
49:13.0,205956,control,view,138.7986512
56:56.4,796953,experiment,view,48.27268727
04:59.9,809930,control,enroll,90.2145763
45:50.2,368583,control,enroll,21.64431753
05:13.2,826321,control,view,29.3729541
10:54.8,405909,experiment,view,104.0235482
17:35.3,836450,experiment,view,86.01661585
25:17.6,495309,experiment,enroll,258.3796655
15:51.4,862808,experiment,view,135.3045451
44:55.2,413278,experiment,view,247.3829067
